id,DisplayName,reputation,UpVotes,DownVotes,views,CreationDate,Age,LastAccessDate,NumberOFAnswers,NumberOFQuestions
"208925","Manikanthan Velayutham","1","0","0","26","2009-11-11 18:17:51","","2012-02-21 01:22:22","1","0"
"208968","robedge","1","0","0","3","2009-11-11 19:29:04","","2016-02-18 13:57:07","1","0"
"208999","Bill","1","0","0","0","2009-11-11 20:04:53","","2009-11-12 17:35:38","1","1"
"209135","zack","1","0","0","1","2009-11-11 23:08:47","","2011-01-25 01:13:04","1","0"
"209185","Tom","1","0","0","7","2009-11-12 00:53:06","","2009-11-12 03:58:35","0","1"
"8492","user8492","3","0","0","6","2008-09-15 16:09:21","","2009-01-22 19:54:50","0","1"
"14284","user14284","3","0","0","16","2008-09-16 22:55:52","","2008-09-19 07:07:33","0","1"
"19456","Brian Griffith","3","0","0","10","2008-09-20 02:44:48","","2017-06-19 18:29:39","0","1"
"21476","Coder Blues","1","5","0","30","2008-09-24 02:39:08","","2008-09-26 23:38:18","1","0"
"25153","gr8buddy","3","0","0","15","2008-10-04 18:18:02","","2015-07-07 20:46:19","0","2"
"25906","user25906","3","0","0","3","2008-10-07 18:17:41","","2008-10-07 19:50:21","0","1"
"29400","Boehm","3","0","0","26","2008-10-19 15:17:45","","2011-07-08 06:48:35","0","1"
"29518","mac","3","0","0","19","2008-10-20 07:39:05","","2008-10-21 06:33:35","0","1"
"38013","user38013","3","0","0","6","2008-11-16 06:28:02","","2008-11-17 00:20:28","0","1"
"40779","user40779","3","0","0","14","2008-11-25 20:02:04","","2009-05-28 00:32:13","0","1"
"40966","user40966","2","0","0","6","2008-11-26 09:59:53","","2008-11-26 09:59:53","0","1"
"46311","DisasterMan","1","0","0","15","2008-12-15 09:42:51","","2011-01-10 16:01:02","1","0"
"46531","awano7","3","0","0","27","2008-12-16 03:57:59","","2008-12-16 05:58:28","0","1"
"54470","Calavera","3","0","0","7","2009-01-13 05:39:08","","2009-01-13 09:47:02","0","1"
"55731","Jay","3","0","0","9","2009-01-16 04:37:35","","2009-01-16 13:07:36","0","1"
"66224","zeedunk","1","0","0","21","2009-02-13 19:48:04","","2010-01-24 16:53:09","1","1"
"75559","Dharmesh Mehta","1","0","0","41","2009-03-09 10:20:01","34","2011-02-19 05:17:25","2","3"
"77190","hcoohc03","3","0","0","22","2009-03-12 12:37:11","","2010-07-02 17:58:37","0","1"
"78636","mawt","3","0","0","16","2009-03-16 15:34:59","","2009-03-17 01:09:50","0","1"
"82237","kgw","1","0","0","6","2009-03-24 20:37:58","","2011-03-24 15:59:21","0","1"
"85839","Kaputnik","3","0","0","11","2009-04-01 19:13:50","","2009-04-08 18:12:40","0","1"
"87752","user87752","3","0","0","7","2009-04-06 18:31:33","","2009-04-14 21:52:18","0","1"
"90969","Xander","1","0","0","48","2009-04-15 07:02:31","","2010-03-28 09:35:54","1","0"
"94076","user94076","3","0","0","18","2009-04-22 00:29:53","","2010-09-30 03:10:39","0","1"
"96225","sayuki288","1","0","0","32","2009-04-26 15:04:13","","2012-09-08 09:42:17","0","3"
"98622","Lior","3","0","0","32","2009-04-30 14:45:30","","2009-06-11 22:33:45","0","1"
"100603","hellboy32","3","0","0","27","2009-05-04 02:10:21","","2009-05-04 02:44:04","0","2"
"106250","Anonymous","1","0","0","2","2009-05-13 12:17:59","","2011-07-05 19:04:13","1","0"
"106284","user106284","3","0","0","44","2009-05-13 13:01:41","","2009-07-30 13:52:55","0","2"
"109127","user109127","3","0","0","13","2009-05-19 02:45:46","","2010-12-21 23:19:42","0","1"
"109537","Si Gardner","3","0","0","50","2009-05-19 18:29:42","36","2012-04-02 19:44:00","3","1"
"111191","user111191","1","0","0","6","2009-05-22 17:05:21","","2010-11-03 05:33:43","1","0"
"117425","Singularity","1","4","0","27","2009-06-04 15:07:33","37","2017-11-11 17:53:56","8","0"
"119605","user119605","3","0","0","16","2009-06-09 05:56:35","","2009-12-21 07:58:19","0","1"
"121417","josh_cutler","3","0","0","36","2009-06-11 15:43:39","34","2015-05-11 00:26:29","0","2"
"121501","user121501","3","0","0","13","2009-06-11 17:58:40","","2010-02-20 03:54:52","0","2"
"122037","KS9","1","0","0","5","2009-06-12 14:22:54","","2011-04-28 12:13:27","1","0"
"122689","Epora75","3","0","0","14","2009-06-14 09:18:22","42","2011-04-14 01:44:08","0","1"
"123792","Lee KW","1","0","0","0","2009-06-16 16:33:19","","2011-12-02 07:11:03","1","0"
"124961","jan","1","0","0","11","2009-06-18 08:50:24","","2011-05-20 12:50:48","1","0"
"125430","mal-wan","3","0","0","2","2009-06-18 22:02:38","","2011-09-08 22:29:00","1","1"
"132622","James","1","0","0","5","2009-07-03 05:07:40","","2010-11-17 04:29:10","1","0"
"133040","demize95","3","0","0","15","2009-07-04 04:52:19","","2009-07-10 19:43:59","0","1"
"133302","Mahyar Sepehr","1","0","0","16","2009-07-05 07:48:16","","2011-02-19 10:44:15","1","0"
"133834","user133834","3","0","0","8","2009-07-06 18:36:24","","2010-08-27 13:40:48","0","1"
"134570","user134570","3","0","0","27","2009-07-07 22:05:59","","2009-07-23 19:52:06","1","1"
"136058","Mr. Tacos","3","0","0","20","2009-07-10 04:59:24","","2015-11-04 03:39:24","0","1"
"137330","judith","1","0","0","20","2009-07-13 10:19:04","","2011-02-20 16:36:23","0","2"
"141497","Vorinowsky","3","0","0","8","2009-07-20 16:08:37","","2009-07-21 00:51:28","0","1"
"143245","S. Fenz","3","0","0","15","2009-07-22 21:58:41","","2009-08-21 22:23:09","0","1"
"143820","Rob625","3","0","0","24","2009-07-23 15:21:10","","2011-07-27 14:29:30","2","1"
"145450","vitorcoliveira","3","0","0","7","2009-07-27 00:29:20","35","2017-05-18 18:58:22","1","1"
"147456","user147456","4","0","0","26","2009-07-29 22:04:58","","2009-08-02 03:12:08","0","1"
"147574","widya","4","0","0","36","2009-07-30 03:49:16","31","2013-09-18 21:17:39","0","2"
"148282","Kyle","3","0","0","21","2009-07-31 05:36:32","","2009-09-08 23:46:14","0","1"
"150189","Asbie","3","0","0","5","2009-08-04 08:20:36","39","2013-10-04 10:34:48","0","1"
"150989","HokieGeek","1","0","0","9","2009-08-05 11:47:41","","2017-11-12 03:32:37","0","1"
"158863","Cesar Sanz","1","0","0","2","2009-08-18 23:31:49","","2011-05-06 21:12:44","1","0"
"159565","Hunter","3","0","0","4","2009-08-19 20:02:31","46","2017-11-09 02:33:46","0","1"
"160048","user160048","3","0","0","2","2009-08-20 13:35:40","","2009-08-21 13:59:01","1","1"
"160876","Adam","3","0","0","8","2009-08-21 15:14:44","39","2014-05-27 16:53:43","1","2"
"160920","Josh","1","0","0","1","2009-08-21 16:20:49","","2011-07-12 21:06:37","0","1"
"161714","iyogee","3","0","0","3","2009-08-23 21:13:13","","2017-06-22 19:21:49","0","1"
"162867","Andrew","3","0","0","8","2009-08-25 15:50:56","","2015-08-13 12:25:12","0","1"
"163273","francisco santos","3","0","0","10","2009-08-26 05:51:40","","2015-02-07 12:36:51","0","1"
"163970","user163970","3","0","0","3","2009-08-27 04:57:26","","2009-09-02 05:47:56","0","1"
"164996","Ryan Adriano","3","0","0","11","2009-08-28 17:20:23","34","2012-01-26 21:55:50","1","2"
"166075","Jim F.","1","0","0","0","2009-08-31 15:35:19","","2010-05-12 14:18:15","0","1"
"167504","Brian","1","0","0","0","2009-09-02 21:14:48","","2010-12-13 22:45:32","1","0"
"170460","DK.","3","0","0","6","2009-09-08 21:27:23","","2009-12-09 15:18:46","0","2"
"170553","cheese_doodle","1","0","0","3","2009-09-09 02:41:42","","2009-10-07 00:14:39","0","1"
"209243","Robert Boka","1","0","0","9","2009-11-12 03:15:32","","2009-11-12 03:15:32","0","1"
"209324","Rick Song","1","0","0","3","2009-11-12 05:57:34","","2009-12-02 02:58:30","0","1"
"209393","Musa","1","0","0","3","2009-11-12 08:25:57","","2009-12-31 13:01:15","1","0"
"209416","yılmaz","1","0","0","1","2009-11-12 09:05:20","","2009-11-12 09:05:20","1","0"
"209418","SpiriAd","1","0","0","5","2009-11-12 09:06:38","","2009-11-12 09:06:38","1","0"
"209569","nevermind","1","0","0","0","2009-11-12 12:47:34","","2009-11-12 12:47:34","0","1"
"209683","Tobias","1","0","0","1","2009-11-12 15:08:57","","2010-05-10 11:08:53","1","0"
"209720","krewetka","1","0","0","241","2009-11-12 15:41:15","","2010-02-12 12:36:35","1","0"
"209829","Afzal","1","0","0","2","2009-11-12 18:02:47","","2009-11-12 18:02:47","0","1"
"209935","Marcus Wood","1","0","0","1","2009-11-12 20:46:57","","2009-11-12 20:46:57","0","1"
"209952","Salil","1","0","0","9","2009-11-12 21:11:46","43","2017-11-09 21:14:10","4","0"
"210018","Jude","1","0","0","2","2009-11-12 22:35:54","","2010-04-22 22:47:22","0","1"
"210128","user210128","1","0","0","1","2009-11-13 02:12:02","","2010-06-23 09:03:38","1","0"
"210236","venkatesh","1","0","0","0","2009-11-13 06:46:14","","2009-11-13 09:35:18","0","1"
"210254","tomwr","1","0","0","3","2009-11-13 07:30:40","","2009-11-13 09:09:57","0","1"
"210263","RobertT","1","0","0","2","2009-11-13 07:42:52","","2010-10-23 10:35:12","1","0"
"210310","Vishwa","1","0","0","2","2009-11-13 09:37:05","","2009-11-13 09:37:05","1","0"
"210395","karan","1","0","0","0","2009-11-13 11:54:37","","2009-11-13 11:54:37","1","0"
"210556","Daniel","1","0","0","2","2009-11-13 15:45:41","","2011-06-06 19:05:12","0","1"
"210630","user210630","1","0","0","4","2009-11-13 17:30:22","","2009-11-13 17:30:22","1","0"
"210645","surbhit","1","0","0","2","2009-11-13 17:55:23","","2009-11-13 21:08:46","0","1"
"210686","Rob","1","0","0","0","2009-11-13 19:16:22","","2010-01-13 18:22:16","0","1"
"210689","tryit","1","0","0","2","2009-11-13 19:22:35","","2009-11-13 19:22:35","0","1"
"210705","mbenturk","1","0","0","7","2009-11-13 19:48:39","34","2010-09-07 10:28:00","1","1"
"210856","Mukul Gupta","1","0","0","2","2009-11-14 01:25:38","","2009-11-26 14:01:40","0","1"
"210896","sam","1","0","0","0","2009-11-14 03:35:55","","2009-11-29 20:12:00","1","0"
"210989","user210989","1","0","0","1","2009-11-14 11:11:00","","2010-07-30 14:12:49","1","0"
"211013","Matthew","1","0","0","4","2009-11-14 12:54:05","","2009-12-11 19:04:04","0","1"
"211046","madsj","1","0","0","1","2009-11-14 15:23:19","","2010-01-05 21:39:38","1","0"
"211155","nsr","1","0","0","3","2009-11-14 20:12:51","","2010-04-11 16:30:34","0","2"
"211190","Oppermann","3","0","0","5","2009-11-14 22:05:21","","2010-01-02 13:45:40","0","2"
"211358","Lodder","1","0","0","2","2009-11-15 08:42:43","","2010-12-21 12:30:51","1","1"
"211456","Glen Christopher Gibbs","1","0","0","6","2009-11-15 14:52:53","","2009-11-15 14:52:53","1","0"
"211500","Wednesday26","1","0","0","1","2009-11-15 16:24:06","","2009-11-15 17:27:30","0","1"
"211507","lyscer","1","0","0","1","2009-11-15 16:41:37","","2010-12-15 05:56:40","1","0"
"211591","Anees","1","0","0","3","2009-11-15 19:39:51","","2009-11-15 20:19:14","0","1"
"211807","suresh Pandey","1","0","0","8","2009-11-16 05:44:25","","2009-11-27 12:12:01","0","2"
"211808","user211808","1","0","0","4","2009-11-16 05:50:01","","2010-05-04 09:10:22","0","1"
"211917","Conchi","1","0","0","3","2009-11-16 09:37:49","","2009-11-30 13:16:46","1","0"
"212000","William Brown","1","0","0","2","2009-11-16 11:42:41","","2009-12-25 13:03:33","0","1"
"212051","Jea","3","0","0","4","2009-11-16 13:09:59","","2014-05-28 08:40:54","0","1"
"212093","Callash","1","0","0","0","2009-11-16 14:16:37","","2010-03-26 10:34:26","0","1"
"212232","mazin","1","0","0","0","2009-11-16 17:17:41","","2009-11-16 17:17:41","0","1"
"212399","Stat1124","3","0","0","7","2009-11-16 21:21:27","","2009-11-17 13:59:42","2","1"
"212402","Mike","1","0","0","1","2009-11-16 21:25:31","","2009-11-16 21:25:31","0","1"
"212409","Fighting Irish","3","0","0","2","2009-11-16 21:40:47","","2010-01-05 17:32:47","1","2"
"212459","TreeBase","1","0","0","2","2009-11-16 22:56:16","","2010-01-05 19:34:45","1","0"
"212475","jacob schuschel","1","0","0","11","2009-11-16 23:37:41","","2009-12-04 15:20:57","0","1"
"212486","Stan","1","0","0","3","2009-11-16 23:45:55","","2009-12-03 15:43:55","0","1"
"212610","Brent Scriver","1","0","0","3","2009-11-17 05:26:08","","2009-11-17 05:26:08","1","0"
"212695","danny","1","0","0","2","2009-11-17 08:41:09","","2009-11-17 08:41:09","1","0"
"212712","MohdShebab","1","0","0","1","2009-11-17 09:00:13","","2009-12-16 16:31:31","0","1"
"212828","Ramon Fincken","1","0","0","18","2009-11-17 12:03:41","","2009-12-11 15:24:18","1","0"
"212959","Behzad Ravanbakhsh","1","0","0","11","2009-11-17 15:11:23","","2009-11-24 14:03:12","1","0"
"212976","murat","1","0","0","5","2009-11-17 15:31:14","","2009-12-24 14:18:26","1","1"
"213062","Shay","1","0","0","0","2009-11-17 16:58:30","","2010-07-01 12:29:33","1","0"
"213120","Rixy","1","0","0","0","2009-11-17 17:55:02","","2010-07-27 14:05:49","1","0"
"213237","sagar","1","0","0","1","2009-11-17 20:27:38","","2009-12-18 22:11:50","1","0"
"213245","Anand Krishnan","3","0","0","3","2009-11-17 20:38:00","","2010-05-20 14:17:55","0","1"
"213294","Jacob","1","0","0","1","2009-11-17 21:33:24","","2009-11-17 21:33:24","0","1"
"213386","architech","1","0","0","3","2009-11-18 00:24:13","","2010-07-29 21:10:58","1","0"
"213477","David Thomas","1","0","0","3","2009-11-18 04:40:03","","2010-09-27 23:47:06","1","0"
"213514","Imran","1","0","0","7","2009-11-18 06:02:29","","2016-05-07 08:44:16","0","2"
"213653","Dan","1","0","0","0","2009-11-18 10:29:26","","2009-11-25 13:11:11","0","1"
"213687","Susan","1","0","0","0","2009-11-18 11:32:40","","2009-11-18 12:05:26","0","1"
"213778","Mehul Panchal","1","0","0","31","2009-11-18 13:59:37","","2011-10-17 12:41:07","2","3"
"213898","Nayrb","1","0","0","3","2009-11-18 16:23:17","34","2009-12-21 22:31:38","0","1"
"214031","Codename Steeve Knight","1","0","0","5","2009-11-18 19:25:21","","2012-11-29 13:29:17","1","0"
"214065","Kevin Beimers","1","0","0","1","2009-11-18 20:20:17","","2010-05-10 14:43:03","1","0"
"214088","bobmcleod","1","0","0","0","2009-11-18 20:49:00","","2009-11-22 00:04:30","0","1"
"214089","Chewart","1","0","0","8","2009-11-18 20:52:11","","2009-11-18 23:49:25","0","1"
"171449","Adrian Codrington","3","0","0","8","2009-09-10 13:44:55","36","2017-06-04 05:45:23","0","1"
"171555","user171555","1","0","0","2","2009-09-10 16:34:13","","2011-12-20 14:19:54","1","0"
"172886","DicksGarage","3","0","0","3","2009-09-14 01:05:07","","2010-02-14 17:43:13","0","1"
"173779","marc","3","0","0","3","2009-09-15 15:13:42","","2010-10-15 18:39:11","0","1"
"174130","amy","3","0","0","14","2009-09-16 06:00:51","","2012-12-25 10:49:44","1","1"
"174530","WuJanJai","3","0","0","4","2009-09-16 19:03:21","43","2017-03-10 16:50:36","0","1"
"175239","Tom Berthon","1","0","0","9","2009-09-17 22:20:51","","2014-07-19 18:11:11","1","0"
"176208","Ryuken","3","9","0","11","2009-09-20 13:42:25","","2009-11-17 13:49:06","1","0"
"176770","Gus","1","0","0","3","2009-09-21 20:08:33","","2010-04-20 19:10:12","2","0"
"178023","tjh0001","1","0","0","3","2009-09-23 19:16:30","","2011-07-30 03:33:20","1","0"
"178049","Doc Immortal","1","0","0","0","2009-09-23 20:30:26","","2009-12-09 19:51:43","1","0"
"178200","sam","1","0","0","0","2009-09-24 02:24:51","","2009-10-14 23:18:54","0","1"
"178258","Amit Battan","1","0","0","3","2009-09-24 05:42:16","","2009-11-26 06:20:11","1","1"
"178314","Chris Lomax","1","0","0","2","2009-09-24 08:48:43","","2009-12-04 10:17:10","1","0"
"178316","Jaya","1","0","0","2","2009-09-24 08:52:37","","2010-11-25 05:27:59","1","0"
"178843","WellBeing","1","0","0","3","2009-09-25 03:02:10","","2017-04-02 03:18:11","1","3"
"179041","Per","1","0","0","5","2009-09-25 12:33:26","","2014-09-16 11:32:04","0","1"
"179183","clifton anderson","1","0","0","4","2009-09-25 17:17:39","","2010-08-05 19:00:55","1","1"
"179228","Harry Truman","1","0","0","7","2009-09-25 19:01:15","","2013-06-28 19:08:26","0","1"
"179701","marocchino","1","0","0","7","2009-09-27 08:19:36","","2009-11-10 08:00:12","0","1"
"179844","Waynew","1","0","0","3","2009-09-27 20:48:33","","2010-08-26 23:13:20","0","1"
"180080","diego","1","0","0","4","2009-09-28 04:34:07","","2009-10-10 16:43:44","0","1"
"180095","MikeW","1","0","0","3","2009-09-28 05:03:59","","2010-04-04 18:44:58","1","0"
"180414","Killercode","1","0","0","8","2009-09-28 14:19:40","","2009-12-11 16:11:24","0","1"
"180488","Felix Almeida","1","0","0","0","2009-09-28 15:23:02","","2010-01-04 17:25:40","1","0"
"180571","John Phipps","1","0","0","1","2009-09-28 17:02:57","","2009-11-23 23:35:22","1","0"
"180657","Christopher","1","0","0","0","2009-09-28 18:58:28","","2010-01-18 22:48:26","0","1"
"180690","jsmb","1","0","0","0","2009-09-28 19:58:19","","2009-10-05 08:37:20","0","1"
"180704","Fred Morrison","1","0","0","0","2009-09-28 20:24:05","","2010-01-17 18:54:31","1","0"
"180814","Chandra P Singh","1","0","0","13","2009-09-29 00:52:26","","2010-01-22 22:12:42","0","1"
"180822","snk","1","0","0","3","2009-09-29 01:25:17","","2010-02-04 15:45:18","0","1"
"180898","Anand","1","0","0","2","2009-09-29 05:10:38","","2009-11-08 21:00:31","1","0"
"180958","meodudang","1","0","0","3","2009-09-29 07:41:59","","2009-11-16 04:07:00","0","1"
"181123","Porta","1","0","0","2","2009-09-29 12:46:43","","2015-03-26 18:23:49","1","0"
"181301","Al Dimond","1","0","0","4","2009-09-29 17:45:09","","2010-09-03 06:04:22","1","0"
"181790","Sonal","3","0","0","5","2009-09-30 12:22:08","","2015-01-10 17:50:26","0","2"
"181833","JoeCh","1","0","0","1","2009-09-30 13:35:33","","2014-08-08 14:07:37","1","0"
"182000","Genipro","1","0","0","2","2009-09-30 17:27:26","","2009-11-24 15:31:52","0","1"
"182243","Kilimanjaro","1","0","0","0","2009-10-01 03:53:45","","2009-12-17 01:27:13","1","0"
"183088","Novi Indrayani","1","0","0","27","2009-10-02 13:07:09","","2016-10-27 12:21:31","2","1"
"183144","John Q.","1","0","0","0","2009-10-02 14:16:00","","2010-10-20 14:21:02","1","1"
"184056","delphiace","1","0","0","2","2009-10-04 21:02:28","","2009-10-22 16:13:52","0","1"
"184122","pcoramc","1","0","0","1","2009-10-05 02:12:51","","2009-10-05 02:47:50","0","1"
"184189","RyanH","1","0","0","4","2009-10-05 06:58:44","","2009-11-09 06:39:10","1","1"
"184399","Cedric Neve","1","0","0","31","2009-10-05 13:47:21","","2011-06-06 05:43:23","1","1"
"184406","user184406","1","0","0","2","2009-10-05 14:02:15","","2009-10-05 14:02:15","0","1"
"184508","Stephen","1","0","0","2","2009-10-05 17:34:18","","2011-05-07 20:50:36","0","2"
"184515","Scott Everts","1","0","0","7","2009-10-05 17:58:02","","2010-04-06 14:06:55","1","1"
"184657","lili","1","0","0","4","2009-10-02 22:09:27","","2009-10-05 23:08:16","0","1"
"184799","esimran","3","0","0","7","2009-10-06 07:24:21","","2010-06-30 01:43:43","0","2"
"185395","Madsen","1","0","0","5","2009-10-07 04:49:13","","2012-06-13 10:31:22","0","1"
"185495","IanM","3","0","0","10","2009-10-07 09:21:59","","2017-10-06 09:50:20","0","1"
"185604","stan","1","0","0","3","2009-10-07 12:36:12","","2009-10-07 12:36:12","0","1"
"185629","al.","1","0","0","2","2009-10-07 13:19:53","","2009-10-20 13:05:32","0","1"
"186554","Ben Brown","1","0","0","1","2009-10-08 17:26:11","","2010-02-23 18:06:13","1","0"
"186581","barefootChild","1","0","0","0","2009-10-08 17:42:30","","2009-10-08 18:55:14","0","1"
"186670","Dov","1","0","0","3","2009-10-08 19:33:27","","2009-12-08 18:34:53","1","0"
"186788","John R","1","0","0","2","2009-10-08 22:12:14","","2010-06-03 07:55:52","0","1"
"186831","user186831","1","0","0","4","2009-10-08 23:56:03","","2010-04-15 09:11:30","1","0"
"186949","afarouk","3","0","0","5","2009-10-09 06:29:56","","2013-10-17 07:48:41","1","1"
"187290","simonth","3","0","0","7","2009-10-09 16:15:52","","2016-06-15 14:27:53","0","3"
"187392","yesminusno","1","0","0","3","2009-10-09 19:15:32","","2009-10-09 19:15:32","1","0"
"187424","George Handlin","1","0","0","4","2009-10-09 20:17:07","","2010-01-24 18:05:43","0","1"
"187475","Roel","1","0","0","0","2009-10-09 22:31:53","","2009-12-28 23:23:45","0","1"
"187507","Saul","1","0","0","4","2009-10-10 00:59:34","","2009-10-10 00:59:34","1","0"
"187531","Frank Rotolo","1","0","0","8","2009-10-10 03:30:23","","2009-10-12 01:59:40","1","0"
"187590","micate","1","0","0","8","2009-10-10 08:55:14","","2012-04-19 12:44:27","1","1"
"187635","boney M","1","0","0","1","2009-10-10 12:33:36","","2009-10-12 14:25:54","0","1"
"187827","kennystone","1","0","0","8","2009-10-10 23:20:43","","2012-08-21 21:29:52","1","0"
"187966","kernel newbie","1","0","0","7","2009-10-11 13:28:25","","2009-10-13 17:38:32","0","1"
"188203","B.Kumar","1","0","0","2","2009-10-12 04:34:05","","2011-07-15 18:49:33","0","1"
"214140","Daave311","1","0","0","3","2009-11-18 22:05:49","","2009-11-18 22:05:49","1","0"
"214191","Chris Goldfarb","1","0","0","2","2009-11-18 23:32:39","","2009-11-25 21:33:10","1","0"
"214223","marturi","1","0","0","4","2009-11-19 00:48:25","","2017-02-16 21:27:18","1","0"
"214264","Amit Karmakar","1","0","0","6","2009-11-19 02:48:33","","2009-11-19 02:48:33","1","0"
"214463","perpl3x3d","3","0","0","8","2009-11-19 10:05:06","","2009-11-19 10:38:31","0","1"
"214475","heman","1","0","0","0","2009-11-19 10:24:06","","2010-02-25 09:03:02","1","0"
"214483","bhavani","1","0","0","1","2009-11-19 10:43:54","","2010-01-04 07:40:50","0","1"
"214555","Jakub","1","0","0","5","2009-11-19 12:31:26","","2009-12-02 13:22:30","1","0"
"214600","Carpentar","1","0","0","4","2009-11-19 13:47:03","","2010-03-16 15:36:27","1","2"
"214657","Wayne","1","0","0","9","2009-11-19 14:54:17","","2009-11-23 16:16:52","0","1"
"214732","user214732","1","0","0","3","2009-11-19 16:06:04","","2009-11-19 16:06:04","0","1"
"214814","smohamed","1","0","0","1","2009-11-19 17:37:18","","2009-11-19 17:37:18","0","1"
"214851","napoleon","1","0","0","2","2009-11-19 18:21:48","","2010-03-27 11:08:23","1","0"
"214881","Marcus Wood","1","0","0","0","2009-11-19 18:59:37","","2009-11-19 18:59:37","1","0"
"214908","Lars","1","0","0","5","2009-11-19 19:37:59","","2009-11-19 20:35:45","0","1"
"215034","Vincent","1","0","0","5","2009-11-19 22:22:22","","2009-11-19 22:22:22","1","0"
"215090","Nathan","1","0","0","0","2009-11-20 00:02:52","","2009-11-20 01:20:14","0","1"
"215158","Miguel Hernandez","1","0","0","10","2009-11-20 02:52:48","","2010-03-24 17:52:40","0","1"
"215176","broom9","1","0","0","8","2009-11-20 03:44:50","34","2017-10-13 03:56:47","2","0"
"215243","Dw.","3","0","0","7","2009-11-20 06:48:36","34","2010-11-07 11:19:17","0","1"
"215283","Lert Pianapitham","3","0","0","4","2009-11-20 08:44:21","","2011-02-17 11:48:08","0","1"
"215294","wolves","1","0","0","1","2009-11-20 09:11:12","","2009-11-21 20:56:25","0","1"
"215342","R Aflec","1","0","0","11","2009-11-20 10:43:52","","2009-11-26 09:28:42","1","0"
"215344","Mahesh","1","0","0","0","2009-11-20 10:48:29","","2010-01-04 13:41:08","1","0"
"215352","Serious Dilemma","3","0","0","3","2009-11-20 11:00:41","48","2009-12-09 13:57:44","0","1"
"215492","mandrake","1","0","0","2","2009-11-20 14:31:34","","2009-12-23 13:33:03","1","0"
"215500","Alexander Pita","1","0","0","7","2009-11-20 14:43:41","","2010-04-06 17:12:38","1","1"
"215578","Boudzan","1","0","0","1","2009-11-20 16:16:48","","2009-11-20 16:16:48","0","1"
"215602","Michael Nooner","1","0","0","12","2009-11-20 16:41:52","","2009-12-04 15:05:45","1","0"
"215728","0xG","1","0","0","3","2009-11-20 19:33:46","","2009-11-20 19:33:46","1","0"
"215759","Nick DeAngelo","1","0","0","5","2009-11-20 20:21:03","","2009-11-20 20:21:03","0","1"
"215762","noname","1","0","0","4","2009-11-20 20:24:37","","2010-03-10 16:08:19","0","1"
"215786","James","1","0","0","3","2009-11-20 21:02:32","","2009-11-24 14:35:15","0","1"
"215819","jfmherokiller","1","0","0","13","2009-11-20 21:45:11","21","2009-11-20 22:16:31","1","1"
"215835","mooman","3","0","0","1","2009-11-20 22:04:40","","2009-12-28 04:09:53","0","1"
"215862","matshalf","1","0","0","1","2009-11-20 23:05:56","","2009-11-20 23:05:56","1","0"
"215868","Your Mom","1","0","0","0","2009-11-20 23:20:01","","2009-11-20 23:20:01","1","0"
"215943","me.again","1","0","0","0","2009-11-21 03:40:33","","2009-11-21 18:35:39","0","1"
"216154","EyePulp","1","0","0","17","2009-11-21 17:46:19","43","2017-11-09 23:26:17","1","0"
"216220","Terence F","1","0","0","15","2009-11-21 20:31:27","","2009-11-29 10:01:53","1","0"
"216228","mmark","1","0","0","0","2009-11-21 20:57:01","","2009-11-24 15:53:19","0","1"
"216277","Stan","1","0","0","0","2009-11-21 23:29:38","","2009-12-28 00:08:58","0","1"
"216337","begdev","1","0","0","2","2009-11-22 02:47:50","","2010-12-24 02:14:18","0","1"
"216394","murat","1","0","0","2","2009-11-22 08:13:39","","2009-11-22 08:13:39","1","0"
"216478","Random","3","0","0","3","2009-11-22 14:30:21","","2010-01-07 16:33:48","0","1"
"216637","David Rowland","1","0","0","2","2009-11-22 21:50:03","","2011-07-27 03:17:11","0","1"
"216703","user216703","1","0","0","10","2009-11-23 01:32:49","","2009-11-30 04:37:26","1","0"
"216722","Wayne ","1","0","0","0","2009-11-23 02:45:28","","2010-01-05 05:54:01","0","1"
"216795","Alex","1","0","0","0","2009-11-23 06:29:31","","2010-06-28 08:10:55","0","1"
"216803","Peter Potrowl","3","0","0","17","2009-11-23 06:57:57","30","2017-02-15 22:48:41","1","1"
"216820","Harrison","1","0","0","0","2009-11-23 07:37:28","","2009-11-23 10:00:50","0","1"
"216888","Mark","1","0","0","0","2009-11-23 09:57:36","","2009-12-11 15:00:16","0","1"
"216954","noirenex","1","0","0","6","2009-11-23 11:35:09","","2010-02-05 21:15:06","1","0"
"216979","karuna","1","0","0","2","2009-11-23 12:17:10","","2009-11-24 02:05:33","0","1"
"217015","natalia","1","0","0","11","2009-11-23 13:22:55","","2010-01-08 11:23:37","0","1"
"217072","Vikry","1","0","0","0","2009-11-23 14:44:10","","2009-11-23 14:44:10","0","1"
"217138","Markus","1","0","0","1","2009-11-23 16:15:39","","2009-11-25 16:53:04","1","0"
"217140","Salvador Romero","1","0","0","2","2009-11-23 16:18:09","","2010-12-20 17:58:20","2","0"
"217155","DanSpd","1","0","0","1","2009-11-23 16:42:00","","2009-12-01 23:34:11","0","2"
"217290","vyjayanth","3","0","0","4","2009-11-23 19:43:22","","2009-11-30 13:53:54","0","1"
"217308","infinity","1","0","0","3","2009-11-23 20:03:01","","2010-02-05 21:31:00","0","1"
"217354","nml","1","0","0","0","2009-11-23 21:15:29","","2010-01-08 05:02:07","1","1"
"217430","Red_Hawk","3","0","0","2","2009-11-23 23:13:09","","2010-03-25 20:58:59","0","1"
